Ticker,Name,Sector,Price,Dividend Yield,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Trailing P/E Ratio,Payout Ratio,Beta,52-Week High,52-Week Low
SWTX,SpringWorks Therapeutics Inc,Healthcare,56.44,0,,,0,2784.965427,0,N/A,1.463863366,89.75,47.05
RUSHA,Rush Enterprises Inc,Consumer Cyclical,50.91,0.014649459,,,0.745803962,2788.472431,11.5505351,0.178849871,0.813324157,60.65,40.48
RUSHB,Rush Enterprises Inc,Consumer Cyclical,48.35,0.01542146,,,0.745627595,2788.472431,0,N/A,0.956468644,57.77,35.77
IPAR,"Inter Parfums, Inc.",Consumer Defensive,88.05,0.014118953,,,1.243173842,2794.168134,31.96586395,0.452063215,1.145670875,107.69,66.17
INSM,Insmed Inc,Healthcare,23.5,0,,,0,2794.257842,N/A,0,1.228484973,36.97,20.02
UFS,Domtar Corporation,Basic Materials,55.49,0,,,0,2795.535704,121.5450306,0,0.297009864,55.5,29.07
UNF,Unifirst Corp.,Industrials,184.28,0.00651183,0.2,0.515716567,1.097561211,2802.521579,19.60902308,0.146146633,0.752710647,241.74,165.52
BOOT,Boot Barn Holdings Inc,Consumer Cyclical,94.79,0,,,0,2812.430864,16.32391426,0,1.842881666,134.5,60.23
DY,"Dycom Industries, Inc.",Industrials,95.26,0,,,0,2820.979819,58.07592167,0,1.501640585,105.28,62.88
RPAI,Retail Properties of America Inc,Real Estate,13.15,0.021110549,,,0.277603724,2824.591977,144.7321161,3.040566525,1.391233008,14.07,5.01
AEO,American Eagle Outfitters Inc.,Consumer Cyclical,16.8,0.042323018,,,0.711026696,2836.552656,6.75966784,0.350259456,1.534407838,38.07,16.34
OAS,Oasis Petroleum Inc.,Energy,146.3,0.012225521,,,1.788593783,2838.227754,N/A,N/A,0.756731934,155.33,57.4
CIM,Chimera Investment Corp,Real Estate,12.04,0.109634551,0.1,-0.079743726,1.273824208,2852.920152,4.783969401,0.524207493,0.870340054,16.06,11.01
KBH,KB Home,Consumer Cyclical,32.38,0.018430603,0,0.430969081,0.596782932,2856.591058,5.081753871,0.099298325,1.402017174,51.92,32.38
GPI,"Group 1 Automotive, Inc.",Consumer Cyclical,167.83,0.008199621,,,1.376142442,2859.907618,5.360651581,0.045658342,1.070797578,211.82,142.17
TRN,"Trinity Industries, Inc.",Industrials,34.36,0.024755966,0.095238095,0.158956219,0.850614975,2863.635518,15.73426109,0.4860657,1.037001847,35.35,24.34
HRMY,Harmony Biosciences Holdings Inc,N/A,48.65,0,,,0,2864.129952,0,N/A,1.18774986,52.75,25.09
MAXR,Maxar Technologies Inc,Technology,39.46,0.001013184,,,0.039980248,2873.016544,62.45688139,0.063622291,1.690375824,42.55,22.91
HLNE,Hamilton Lane Inc,Financial Services,77.29,0.018002629,0.12,0.148698355,1.391423202,2874.750848,17.18474967,0.335282699,1.402011265,115.08,70.14
MARA,Marathon Digital Holdings Inc,Financial Services,27.95,0,,,0,2880.305329,0,N/A,3.571638,83.45,18.32
MGEE,"MGE Energy, Inc.",Utilities,79.79,0.019425993,0.047297297,0.047334277,1.520798653,2885.475292,27.28298042,0.520821456,0.379740464,82.11,69.12
PRVA,Privia Health Group Inc,N/A,26.73,0,,,0,2891.345395,0,N/A,,50.77,18.93
TCBI,"Texas Capital Bancshares, Inc.",Financial Services,57.31,0,,,0,2905.096625,12.35065609,0,1.173308877,72.25,54.27
MTH,Meritage Homes Corp.,Consumer Cyclical,79.23,0,,,0,2907.348653,3.942467025,0,1.328247477,125.01,79.04
GOLF,Acushnet Holdings Corp,Consumer Cyclical,40.26,0.016676426,0.090909091,0.084471771,0.671392899,2914.017351,16.29098495,0.282097857,1.205280018,57.45,40.15
BMI,Badger Meter Inc.,Industrials,99.71,0.008023267,0.111111111,0.1170341,0.777781716,2916.46246,47.90195224,0.373933517,1.274850487,112.13,85.37
AAON,AAON Inc.,Industrials,55.73,0.006810326,,,0.379539461,2927.459004,49.82230511,0.348201341,0.892151413,83.79,51.18
MC,Moelis & Co,Financial Services,46.95,0.04869708,-0.7,0.050051691,2.286327924,2932.142856,8.028582926,0.428151297,1.297822706,75.27,43.73
PBF,PBF Energy Inc,Energy,24.37,0,,,0,2932.644371,12.69543018,0,1.018426646,25.88,7.24
EVH,Evolent Health Inc,Healthcare,32.3,0,,,0,2933.721984,N/A,0,1.136997919,34.6,17.62
NUVA,Nuvasive Inc,Healthcare,56.7,0,,,0,2935.310748,N/A,0,1.02324714,72.61,45.45
AXNX,Axonics Inc,Healthcare,62.6,0,,,0,2939.50651,0,N/A,1.761930321,79.81,42.37
ALGT,Allegiant Travel,Industrials,162.39,0,,,0,2941.212227,19.65551683,0,1.567573828,255.76,132.03
EVTC,Evertec Inc,Technology,40.93,0.004877789,,,0.19964792,2945.726206,18.28167446,0.090338426,0.921505652,51,37.39
SFNC,Simmons First National Corp.,Financial Services,26.22,0.02757821,0.055555556,-0.053408243,0.723100665,2946.468908,10.86820765,0.29394336,0.873521208,32.34,25.35
PFSI,PennyMac Financial Services Inc.,Financial Services,53.2,0.014966776,,,0.796232496,2948.49844,0,N/A,0.596095446,71.29,52.82
WSFS,WSFS Financial Corp.,Financial Services,46.62,0.011111352,0.083333333,0.131798366,0.518011231,2952.368283,10.8766082,0.091038881,0.918251165,56.16,42.33
CVLT,Commvault Systems Inc,Technology,66.35,0,,,0,2956.529062,92.68987873,0,1.102861987,84.22,59.01
MLHR,Herman Miller Inc.,Industrials,39.04,0.019088839,,,0.745228293,2958.202047,76.63735872,1.181963986,,51.03,30.13
JJSF,J&J Snack Foods Corp.,Consumer Defensive,155.1,0.01622493,0.100869565,0.08550264,2.516486675,2963.909352,45.65479593,0.742326453,0.415667031,178.84,133.58
CRVL,Corvel Corp.,Financial Services,168.44,0,,,0,2967.998704,48.19588036,0,0.766953576,213.38,102.6
CNO,CNO Financial Group Inc,Financial Services,25.09,0.02055253,0.083333333,0.076316923,0.515662973,2972.315001,6.739943313,0.153471123,0.960727665,27.29,21.52
RRR,Red Rock Resorts Inc,Consumer Cyclical,48.56,0.00514827,,,0.25,2975.274065,12.30214623,0.120192308,1.478830534,55.52,29.62
PD,Pagerduty Inc,Technology,34.19,0,,,0,2976.520542,N/A,0,1.786390412,50.33,24.02
FOCS,Focus Financial Partners Inc,Financial Services,45.74,0,,,0,2987.742472,0,N/A,1.30690852,69.13,41.76
MPLN,MultiPlan Corp,N/A,4.68,0,,,0,2988.626706,0,N/A,1.194981306,9.69,3.25
DORM,Dorman Products Inc,Consumer Cyclical,95.03,0,,,0,2997.778653,22.79124968,0,0.793627169,122.96,88.44
COUR,Coursera Inc,N/A,23.04,0,,,0,3001.454531,0,N/A,1.486038788,62.53,16.32
BCRX,Biocryst Pharmaceuticals Inc.,Healthcare,16.26,0,,,0,3002.600852,N/A,0,1.213437858,19.99,9.23
UPWK,Upwork Inc,Industrials,23.24,0,,,0,3002.971125,N/A,0,2.216663788,64.49,17.85
CADE,Cadence Bank,Financial Services,29.26,0.027587535,,,0.807211287,3003.425793,0,N/A,1.113279408,33.99,24.7
ATRC,Atricure Inc,Healthcare,65.67,0,,,0,3016.342554,0,N/A,1.581819482,89.18,56.84
CRK,"Comstock Resources, Inc.",Energy,13.05,0,,,0,3039.640191,N/A,0,1.043950655,13.89,4.67
TWNK,Hostess Brands Inc,Consumer Defensive,21.94,0,,,0,3040.106051,25.48308076,0,0.426778546,22.72,14.42
IBTX,Independent Bank Group Inc,Financial Services,71.16,0.01953842,0.266666667,0.306040725,1.390353983,3055.358494,13.72331339,0.266862569,0.915561267,79.28,62.21
VC,Visteon Corp.,Consumer Cyclical,109.13,0,,,0,3056.082959,74.53860875,0,1.541540087,134.57,91.59
REGI,Renewable Energy Group Inc,Energy,60.65,0,,,0,3056.177942,14.43697626,0,0.609946138,73.64,32.54
ABCB,Ameris Bancorp,Financial Services,43.88,0.013610365,0,0.084471771,0.597222818,3057.421933,8.111744443,0.110596818,1.113420437,59.14,43.42
ENS,Enersys,Industrials,74.57,0.009353921,0,0,0.697521862,3076.027563,20.55412491,0.201595914,1.190030871,99.54,67.54
ABM,ABM Industries Inc.,Industrials,46.04,0.01694179,0.026315789,0.027820175,0.572471454,3078.651384,24.12736195,0.306134467,0.704129282,53.76,38.26
TROX,Tronox Holdings plc,Basic Materials,19.79,0.020314421,0.5625,0.226703205,0.4020224,3088.422888,0,N/A,1.550388643,26.05,15.54
CNR,Cornerstone Building Brands Inc,Industrials,24.32,0,,,0,3088.664369,4.693704933,0,0.967100941,24.44,13.3
KWR,Quaker Houghton,Basic Materials,172.81,0.009349173,0.050632911,0.037637838,1.615630573,3093.185809,25.58699145,0.238645579,1.159634581,276.07,167.32
SHOO,Steven Madden Ltd.,Consumer Cyclical,38.64,0.016979426,,,0.656085003,3098.041057,16.24750132,0.280378206,1.264152757,51.12,36.29
MLI,"Mueller Industries, Inc.",Industrials,54.17,0.011765296,0.923076923,0.201124434,0.637326074,3104.042894,6.625208943,0.077251645,1.071596121,62.83,38.63
BLKB,Blackbaud Inc,Technology,59.87,0,,,0,3112.262922,546.2026889,0,1.33569966,86.96,53.81
SKY,Skyline Champion Corp,Consumer Cyclical,54.88,0,,,0,3118.673004,15.98466974,0,1.691922494,85.92,38.96
CYTK,Cytokinetics Inc,Healthcare,36.81,0,,,0,3123.550722,N/A,0,1.098493196,47.9,17.72
FHI,Federated Hermes Inc,Financial Services,34.06,0.031323044,0,0.015511278,1.066862868,3133.743706,12.09864914,0.38514905,1.077455797,39.49,26.97
GEF,Greif Inc,Consumer Cyclical,65.06,0.028281586,0.045454545,0.018360881,1.799615365,3133.993381,8.299770608,0.284299426,0.897964114,70.89,53.23
SAFE,Safehold Inc,Real Estate,55.45,0.0122633,,,0.67734862,3144.112481,0,N/A,1.146184479,94.58,53.1
EXPI,eXp World Holdings Inc,Real Estate,21.17,0.003775847,,,0.079934687,3149.346413,38.77550373,0.155243128,2.276000399,55.29,21.01
PDCO,Patterson Companies Inc.,Healthcare,32.37,0.032128514,0,0,1.026383758,3160.02414,18.79993182,0.60022442,0.756778277,36.41,26.26
AJRD,Aerojet Rocketdyne Holdings Inc,Industrials,39.35,0,,,0,3169.414152,22.19477697,0,0.092449249,49.84,35.47
EPRT,Essential Properties Realty Trust Inc,Real Estate,25.3,0.041106719,,,1.251066142,3177.811535,0,N/A,0.950751033,32.01,22.65
CCOI,Cogent Communications Holdings Inc,Communication Services,66.35,0.048417397,0.132450331,0.142096203,3.212494289,3183.748751,66.07344092,3.118926494,0.796829565,78.98,56.46
CWT,California Water Service Group,Utilities,59.28,0.016869096,0.086956522,0.067907166,0.934668078,3184.134798,31.4871179,0.476871468,0.427188876,71.78,50.45
WLL,Whiting Petroleum Corp,Energy,81.51,0.003067108,,,0.25,3198.516874,N/A,N/A,1.063089601,90.89,32.27
FIX,"Comfort Systems USA, Inc.",Industrials,89.01,0.005549763,0.130434783,0.116288415,0.493984398,3200.518239,22.3269124,0.125695776,1.240143462,103.59,67.72
OFC,Corporate Office Properties Trust,Real Estate,28.54,0.038542397,0,0,1.084355494,3205.612286,41.88098256,1.592532669,0.603839964,29.64,23.67
SEM,Select Medical Holdings Corporation,Healthcare,23.99,0.02070454,,,0.496701925,3208.597271,8.252777261,0.166678498,1.195321053,43.06,21.37
HI,Hillenbrand Inc,Industrials,44.17,0.019443491,0.011627907,0.011908118,0.858819017,3216.190626,14.45478933,0.289164652,0.99658444,53.88,39.92
PEB,Pebblebrook Hotel Trust,Real Estate,24.48,0.001632954,0,-0.516893055,0.03997471,3218.850549,N/A,N/A,1.292244737,26.43,19.33
HAE,Haemonetics Corp.,Healthcare,63.22,0,,,0,3231.275036,143.0210701,0,0.981536635,119.88,43.5
AVA,Avista Corp.,Utilities,45.15,0.037243568,0.041420118,0.042402216,1.681547112,3231.501536,21.9331691,0.80073672,0.266239628,46.96,36.95
AEIS,Advanced Energy Industries Inc.,Industrials,86.08,0.004638934,,,0.399319428,3233.051777,23.99545613,0.113766219,1.598432931,121.81,77.7
BCO,Brink`s Co.,Industrials,68,0.011714975,0.333333333,0.059223841,0.796618331,3234.371108,30.74497251,0.379342062,0.770090114,81.72,58.15
RLAY,Relay Therapeutics Inc,N/A,29.93,0,,,0,3240.821717,0,N/A,1.453968564,38.8,19.05
UNIT,Uniti Group Inc,Real Estate,13.76,0.043604651,0,-0.242141717,0.590008956,3251.835151,26.52978348,1.27102317,0.922758184,14.28,9.83
KOS,Kosmos Energy Ltd,Energy,7.19,0,,,0,3273.358701,N/A,0,1.258722723,7.53,1.8
NWE,Northwestern Corp.,Utilities,60.49,0.040518032,0.016129032,0.037137289,2.450935748,3274.501722,17.52569965,0.680815486,0.337097943,67.94,52.51
AWR,American States Water Co.,Utilities,89.02,0.016400809,0.089552239,0.085664156,1.421389521,3288.882535,34.949816,0.559602174,0.336974101,103.33,74.49
FORM,FormFactor Inc.,Technology,42.03,0,,,0,3292.367933,39.23035047,0,1.865597856,51.37,32.69
CVBF,CVB Financial Corp.,Financial Services,23.21,0.023068782,0,0.084471771,0.535426434,3293.972484,15.57058338,0.343222073,0.567779834,24.37,18.4
TMHC,Taylor Morrison Home Corp.,Consumer Cyclical,27.22,0,,,0,3301.558169,4.979530469,0,1.557439082,35.51,22.64
ALTR,Altair Engineering Inc,Technology,64.4,0,,,0,3321.32155,N/A,0,1.36827449,82.96,56.71
NEOG,Neogen Corp.,Healthcare,30.84,0,,,0,3323.575667,58.26541263,0,0.814862659,48.85,29.71
ALRM,Alarm.com Holdings Inc,Technology,66.46,0,,,0,3327.016842,63.66399744,0,1.315509175,95.83,60.7
PTEN,Patterson-UTI Energy Inc,Energy,15.48,0.006438391,,,0.099666298,3332.314352,N/A,N/A,0.926154364,17.09,6.01
VRNT,"Verint Systems, Inc.",Technology,51.7,0,,,0,3345.548463,N/A,0,0.626382826,54.74,41.46
PPBI,"Pacific Premier Bancorp, Inc.",Financial Services,35.35,0.036876174,,,1.303572741,3345.860461,9.946905394,0.364126464,1.107324573,46.28,34.56
WHD,Cactus Inc,Energy,56.74,0.007033588,,,0.399085762,3349.659347,67.54298686,0.612470476,0.681812802,64.18,27.05
MAC,Macerich Co.,Real Estate,15.64,0.038363171,0,-0.267231854,0.592466206,3355.084417,250.1927231,8.751347211,1.548547481,22.52,11.28
KW,Kennedy-Wilson Holdings Inc,Real Estate,24.39,0.037184596,0.090909091,0.071402028,0.906932285,3362.768689,10.73680935,0.404880484,0.792334198,25.23,18.2
CATY,Cathay General Bancorp,Financial Services,44.75,0.028840053,0.096774194,0.101163797,1.290592371,3369.085822,11.29413558,0.339629571,1.100534421,48.52,34.97
COOP,Mr. Cooper Group Inc,Financial Services,45.67,0,,,0,3369.391023,0,N/A,0.550520362,52.34,30.53
OMI,"Owens & Minor, Inc.",Healthcare,44.02,0.000170366,,,0.007499517,3375.580334,15.23351941,0.002550856,0.970337927,49.15,29.84
BTU,Peabody Energy Corp.,Energy,24.53,0,,,0,3391.525772,9.418288732,0,0.493904308,27.7,3.06
WBT,Welbilt Inc,Industrials,23.75,0,,,0,3399.716241,48.36011723,0,0.420722516,25.19,15.17
SSTK,Shutterstock Inc,Communication Services,93.08,0.009316113,,,0.86714383,3402.002701,37.02537685,0.352497492,1.327176527,127.78,76.72
VIR,Vir Biotechnology Inc,Healthcare,25.72,0,,,0,3402.847589,6.437666651,0,0.394823076,58,20.53
FCFS,FirstCash Holdings Inc,Financial Services,70.34,0.004264999,0.111111111,0.095654258,0.300000012,3410.644443,27.30503361,0.098684214,,77.33,58.3
ASB,Associated Banc-Corp.,Financial Services,22.76,0.033843585,0.111111111,0.107566343,0.77027999,3414.807092,10.30070433,0.353339445,0.979482212,25.57,17.91
ATI,Allegheny Technologies Inc,Industrials,26.84,0,,,0,3420.695221,N/A,0,0.933464746,28.45,13.85
PCRX,Pacira BioSciences Inc,Healthcare,76.32,0,,,0,3422.778601,81.5335541,0,0.738880451,77.42,45.05
ASO,Academy Sports and Outdoors Inc,N/A,39.4,0,,,0,3433.52545,0,N/A,1.585606462,50.97,28.33
SBRA,Sabra Healthcare REIT Inc,Real Estate,14.89,0.080591001,0,-0.035749098,1.162543574,3438.163806,N/A,N/A,0.838684838,17.88,12.03
REZI,Resideo Technologies Inc,Industrials,23.83,0,,,0,3455.794978,14.28014454,0,1.651475693,33.25,22.29
JOE,St. Joe Co.,Real Estate,59.24,0.005725841,,,0.339198849,3488.202203,46.7882205,0.267085708,1.456529697,61.25,39.6
KLIC,"Kulicke & Soffa Industries, Inc.",Technology,56.02,0.012138522,,,0.617587423,3490.069977,7.714498494,0.086861803,1.94294257,74.69,42.96
CRC,California Resources Corporation,Energy,44.73,0.003800581,,,0.170000002,3496.372605,0,N/A,0.71513755,50.44,21.61
KFY,Korn Ferry,Industrials,64.94,0.007361507,0,0.037137289,0.478056293,3500.452378,11.86493476,0.086761578,1.406213485,84.22,59.41
WING,Wingstop Inc,Consumer Cyclical,117.35,0.005342493,27.57142857,1.245910214,0.626941608,3501.534832,82.08389591,0.441508174,1.042032415,180.59,106.79
FUL,H.B. Fuller Company,Basic Materials,66.07,0.01014076,,,0.667476085,3505.229417,20.63016113,0.215314866,1.044702011,81.53,58.87
QTWO,Q2 Holdings Inc,Technology,61.65,0,,,0,3509.637771,N/A,0,1.613395787,108.89,51.45
RMBS,Rambus Inc.,Technology,31.89,0,,,0,3513.557095,191.6416,0,1.350924315,33.75,17.95
SXT,Sensient Technologies Corp.,Basic Materials,83.95,0.018929539,0.051282051,0.06446778,1.589134835,3527.759325,29.70869784,0.565528411,0.971924868,105.81,74.43
SITC,SITE Centers Corp,Real Estate,16.71,0.028987767,,,0.484385584,3529.750335,33.44118327,0.959749523,1.044511241,17.34,13.13
HL,Hecla Mining Co.,Basic Materials,6.57,0.005316438,-0.285714286,0.201124434,0.034928996,3536.973369,102.3933465,0.548335892,0.614244224,9.4,4.5
SFM,Sprouts Farmers Market Inc,Consumer Defensive,31.98,0,,,0,3546.765693,14.52657795,0,0.117816718,34.97,21.18
EYE,National Vision Holdings Inc,Consumer Cyclical,43.57,0,,,0,3546.94412,27.6577783,0,1.158269576,65.92,34.7
COKE,Coca-Cola Consolidated Inc,Consumer Defensive,496.85,0.002011096,0,0,0.999212881,3548.227942,18.71625668,0.049539558,0.780010789,637.73,280.54
BNL,Broadstone Net Lease Inc,N/A,21.78,0.046965445,,,1.022907385,3563.491336,0,N/A,0.65496732,27.09,17.58
ARVN,Arvinas Inc,Healthcare,67.3,0,,,0,3570.034565,0,N/A,0.998469829,108.47,56.64
ALE,"Allete, Inc.",Utilities,66.98,0.038817557,0.031746032,0.039709267,2.502640339,3570.365551,21.10145125,0.777217497,0.507648841,71,55.7
SONO,Sonos Inc,Technology,28.22,0,,,0,3601.115031,24.0420541,0,1.712282579,44.72,21.46
TRUP,Trupanion Inc,Financial Services,89.12,0,,,0,3609.833227,N/A,0,2.432194195,158.25,69.74
ACIW,ACI Worldwide Inc,Technology,31.49,0,,,0,3623.354559,28.35375386,0,1.219699795,41.16,28.39
SIG,Signet Jewelers Ltd,Consumer Cyclical,72.7,0.007411507,,,0.53881659,3625.80425,4.930383804,0.046171087,1.834868825,111.67,54
FLOW,SPX FLOW Inc,Industrials,86.22,0.002086412,,,0.179890415,3626.248089,54.36653806,0.113138626,0.267512147,88.55,60.76
CPE,Callon Petroleum Co.,Energy,59.08,0,,,0,3633.050927,9.949448111,0,1.493014572,66.12,25.32
PCH,PotlatchDeltic Corp,Real Estate,52.73,0.030282252,0.073170732,0.019244876,1.596783148,3642.794732,8.594334763,0.25507718,0.969876034,60.22,44.46
SMPL,Simply Good Foods Co,Consumer Defensive,37.95,0,,,0,3648.216762,0,N/A,1.067497591,43.17,30.59
ETRN,Equitrans Midstream Corporation,Energy,8.44,0.069271103,,,0.584648106,3665.687715,N/A,N/A,1.001888489,11.14,5.87
SUM,Summit Materials Inc,Basic Materials,31.06,0,,,0,3682.689467,24.19892674,0,1.308441613,41.46,26.42
SPT,Sprout Social Inc,Technology,80.12,0,,,0,3683.782357,0,N/A,2.740742884,145.42,48.79
UCBI,United Community Banks Inc,Financial Services,34.8,0.022791273,0.105263158,0.184664453,0.793136295,3688.126063,14.11620232,0.267049258,0.933704708,39.1,27.29
VIAV,Viavi Solutions Inc,Technology,16.08,0,,,0,3698.597527,N/A,0,1.074765823,18.14,14.68
ISBC,Investors Bancorp Inc,Financial Services,14.93,0.038333976,0.142857143,0.148698355,0.572326268,3698.851289,11.8048571,0.430320502,1.107738756,17.57,12.25
HOMB,Home Bancshares Inc,Financial Services,22.6,0.007300885,0.178571429,0.128881321,0.165000007,3702.908255,11.60709876,0.08505155,1.082211597,29.06,20.3
SR,Spire Inc.,Utilities,71.76,0.038182832,0.053846154,0.054644892,2.630008987,3713.595572,16.63052204,0.608798377,0.285162649,74.92,58.37
ABG,Asbury Automotive Group Inc,Consumer Cyclical,160.2,0,,,0,3714.785845,6.977433969,0,1.067528281,230.97,146.43
SPWR,Sunpower Corp,Technology,21.48,0,,,0,3718.530907,N/A,0,1.751125412,34.61,14
BKU,BankUnited Inc,Financial Services,43.96,0.020763326,0,0.018360881,0.912755806,3722.289086,9.101107075,0.201937125,1.136945149,48.76,36.69
FATE,Fate Therapeutics Inc,Healthcare,38.77,0,,,0,3738.501658,N/A,0,1.876869894,97.43,29.4
NSIT,Insight Enterprises Inc.,Technology,107.32,0,,,0,3745.092487,17.07398157,0,0.853881027,111.02,88.28
MMSI,"Merit Medical Systems, Inc.",Healthcare,66.52,0,,,0,3763.207955,77.6655788,0,0.971191681,73.85,51.66
JBT,John Bean Technologies Corp,Industrials,118.47,0.003372442,0,0,0.399533199,3763.570006,31.78690883,0.10827458,1.411021933,177.29,98.48
LNTH,Lantheus Holdings Inc,Healthcare,55.31,0,,,0,3767.446955,N/A,0,1.478753468,58.28,19.3
KRTX,Karuna Therapeutics Inc,Healthcare,126.79,0,,,0,3779.391948,0,N/A,1.133835394,161.98,93.77
CBU,"Community Bank System, Inc.",Financial Services,70.15,0.024518888,0.023809524,0.06087373,1.694746752,3781.892356,19.98368476,0.486996193,0.669906793,80.19,64.23
BPMC,Blueprint Medicines Corp,Healthcare,63.88,0,,,0,3781.918686,N/A,0,1.335243958,117.86,53.26
PZZA,"Papa John`s International, Inc.",Consumer Cyclical,105.28,0.012065135,0.555555556,0.118426915,1.270217413,3790.491961,930.6388315,11.01662977,0.8554462,139.91,87.12
PRFT,Perficient Inc.,Technology,110.09,0,,,0,3805.975774,73.06397985,0,1.634570844,153.28,59.2
STAA,Staar Surgical Co.,Healthcare,79.91,0,,,0,3816.07512,155.751811,0,2.152264439,163.08,55.36
WTS,"Watts Water Technologies, Inc.",Industrials,139.59,0.007432777,0.130434783,0.06474093,1.037541281,3830.173996,23.11511162,0.212176131,1.169008103,211.34,115.78
NSP,Insperity Inc,Industrials,100.42,0.017924716,0,-0.257944303,1.775803545,3849.786477,31.07924822,0.558428788,1.367702212,126.44,80.26
FELE,"Franklin Electric Co., Inc.",Industrials,83.04,0.009393064,0.114285714,0.126484523,0.717768009,3854.49118,25.05208454,0.21950092,1.131089013,96.73,76.22
DDS,Dillard`s Inc.,Consumer Cyclical,268.39,0.002980737,0.333333333,0.148698355,0.749193685,3858.33465,4.47357152,0.017889056,2.277520697,416.09,90.87
ADNT,Adient plc,Consumer Cyclical,40.77,0,,,0,3863.625272,4.273921761,0,2.051431707,53.17,30.53
AEL,American Equity Investment Life Holding Co,Financial Services,39.91,0.008519168,,,0.340000004,3869.241534,8.99160743,0.074725276,1.015325235,44.49,27.12
CBT,Cabot Corp.,Basic Materials,68.41,0.020873454,0.057142857,0.032709647,1.427952986,3871.103741,39.50105858,0.830205224,1.133134969,74.49,47.05
INDB,Independent Bank Corp.,Financial Services,81.69,0.023655147,0.0625,0.097700949,1.932388971,3872.104366,32.00297843,0.55688443,0.879233584,92.39,66.88
TTEC,TTEC Holdings Inc,Technology,82.52,0.011720842,,,0.967203917,3877.951812,27.50905733,0.325657884,1.441038237,112.13,68.42
AMBA,Ambarella Inc,Technology,104.92,0,,,0,3882.365252,N/A,0,2.590360575,227.59,81.28
FN,Fabrinet,Technology,105.13,0,,,0,3889.319674,22.42510017,0,1.112549433,126.28,77.3
BE,Bloom Energy Corp,Industrials,24.15,0,,,0,3895.02152,N/A,0,1.936506827,37.01,12.55
RDN,"Radian Group, Inc.",Financial Services,22.21,0.027638823,0.6,1.402248868,0.613858255,3898.423376,6.490114182,0.194258942,0.697198263,24.84,19.01
ACAD,Acadia Pharmaceuticals Inc,Healthcare,24.22,0,,,0,3904.354777,N/A,0,0.961469871,27.81,15.68
DIOD,"Diodes, Inc.",Technology,86.99,0,,,0,3916.433334,17.12004709,0,1.845573307,113.98,68.01
BEAM,Beam Therapeutics Inc,Healthcare,57.3,0,,,0,3938.248482,N/A,0,2.097853088,138.52,52.78
DEN,Denbury Inc.,N/A,78.57,0,,,0,3944.188543,N/A,0,1.280003879,91.3,43.44
AIT,Applied Industrial Technologies Inc.,Industrials,102.66,0.012889059,0.03030303,0.03232438,1.32319084,3947.946241,17.5229081,0.23132707,0.984249666,109.48,80.38
DNLI,Denali Therapeutics Inc,Healthcare,32.17,0,,,0,3951.550028,N/A,0,1.488036957,79.7,28.76
DOC,Physicians Realty Trust,Real Estate,17.54,0.052451539,0,0,0.902771294,3953.320517,47.0902482,2.398435957,0.536374142,18.88,15.87
PSN,Parsons Corp,Industrials,38.7,0,,,0,3961.357619,61.82665781,0,0.736040723,44.94,29.25
EBC,Eastern Bankshares Inc.,N/A,21.54,0.015686448,,,0.337886091,3972.779507,0,N/A,0.859903405,22.65,17.71
GT,Goodyear Tire & Rubber Co.,Consumer Cyclical,14.29,0,,,0,4029.330551,5.273992868,0,1.9868796,24.89,11.64
FLR,Fluor Corporation,Industrials,28.69,0,,,0,4051.670312,N/A,0,0.923086104,30.76,14.41
SJI,South Jersey Industries Inc.,Utilities,34.55,0.03617945,0.024793388,0.026122091,1.205731233,4055.458581,46.03715,1.507164041,0.717185665,35,20.31
HASI,Hannon Armstrong Sustainable Infrastructure capital Inc,Real Estate,47.43,0.031625553,0.071428571,0.025896305,1.047735571,4056.229252,32.04504106,0.727594147,1.151427511,65.74,34.66
FIZZ,National Beverage Corp.,Consumer Defensive,43.5,0,,,0,4060.091901,24.86293181,0,0.736000874,60.9,38.1
ENV,Envestnet Inc.,Technology,74.44,0,,,0,4080.77884,306.9177828,0,0.994021809,85.99,64.7
PNM,PNM Resources Inc,Utilities,47.67,0.027606293,0.061068702,0.074604397,1.315991997,4091.748444,20.89449695,0.579732157,0.088503279,49.62,43.5
APLE,Apple Hospitality REIT Inc,Real Estate,17.97,0.033388982,4,-0.129449437,0.079897915,4101.753887,217.8539349,0.960311478,1.021534613,18.65,13.77
LANC,Lancaster Colony Corp.,Consumer Defensive,149.15,0.021454911,0.066666667,0.077818068,3.077727197,4106.84525,32.76276416,0.674940175,0.370790305,198.42,144.31
CNX,CNX Resources Corp,Energy,20.72,0,,,0,4111.843658,N/A,0,0.75195838,21.7,10.41
FOXF,Fox Factory Holding Corp,Consumer Cyclical,97.95,0,,,0,4126.866229,25.1917752,0,1.586499444,190.29,93.42
CWEN,Clearway Energy Inc,Utilities,36.51,0.037250068,0.07037037,0.051339702,1.330479001,4141.930476,81.21432306,3.0522574,0.720381277,38.98,23.9
ASAN,Asana Inc,N/A,39.97,0,,,0,4143.646213,N/A,0,2.647049632,145.79,26
HR,"Healthcare Realty Trust, Inc.",Real Estate,27.48,0.045123726,0.024793388,0.006579515,1.19964978,4145.772261,62.19373619,2.568293257,0.514110444,33.11,25.61
